country,year,crop_item,actual_yield,predicted_yield,pesticide_value,rainfall,avg_temp
Japan,2011,Wheat,35286,98221.36854498653,51796.3,1668.0,15.43
Japan,2011,Wheat,35286,106993.97614083724,51796.3,1668.0,13.32
Japan,2012,Wheat,41004,98238.46395492242,54716.4,1668.0,15.53
Japan,2012,Wheat,41004,108287.53428276855,54716.4,1668.0,13.11
Japan,2012,Wheat,41004,98199.79009859626,54716.4,1668.0,15.54
Japan,2012,Wheat,41004,99765.04852929838,54716.4,1668.0,15.14
Japan,2012,Wheat,41004,99488.4178776189,54716.4,1668.0,15.21
Japan,2012,Wheat,41004,108287.53428276855,54716.4,1668.0,13.11
Japan,2013,Wheat,38616,94171.94657093436,52794.3,1668.0,16.54
Japan,2013,Wheat,38616,104565.71298203408,52794.3,1668.0,13.91
Japan,2013,Wheat,38616,95053.12410275382,52794.3,1668.0,16.3
Japan,2013,Wheat,38616,96173.60420201607,52794.3,1668.0,16.0
Japan,2013,Wheat,38616,96098.24845568789,52794.3,1668.0,16.02
Japan,2013,Wheat,38616,104565.71298203408,52794.3,1668.0,13.91
Japan,1990,Yams,210808,98274.06374026815,79821.18,1668.0,16.4
Japan,1990,Yams,210808,106804.53502248334,79821.18,1668.0,14.14
Japan,1990,Yams,210808,98063.9240098827,79821.18,1668.0,16.46
Japan,1990,Yams,210808,99265.88605714857,79821.18,1668.0,16.12
Japan,1990,Yams,210808,99087.42558270451,79821.18,1668.0,16.17
Japan,1990,Yams,210808,106804.53502248334,79821.18,1668.0,14.14
Japan,1991,Yams,192204,101156.65292891134,79821.18,1668.0,15.6
Japan,1991,Yams,192204,110196.00171375365,79821.18,1668.0,13.32
Japan,1991,Yams,192204,101788.55158595517,79821.18,1668.0,15.43
Japan,1991,Yams,192204,101975.69481133814,79821.18,1668.0,15.38
Japan,1991,Yams,192204,101564.75412301175,79821.18,1668.0,15.49
Japan,1991,Yams,192204,110196.00171375365,79821.18,1668.0,13.32
Japan,1992,Yams,188269,101045.84540803061,79821.18,1668.0,15.63
Japan,1992,Yams,188269,111821.16152900747,79821.18,1668.0,12.94
Japan,1992,Yams,188269,100861.63554445133,79821.18,1668.0,15.68
Japan,1992,Yams,188269,102616.37008689859,79821.18,1668.0,15.21
Japan,1992,Yams,188269,102427.2321754891,79821.18,1668.0,15.26
Japan,1992,Yams,188269,111821.16152900747,79821.18,1668.0,12.94
Japan,1993,Yams,157998,103686.38409601818,79821.18,1668.0,14.93
Japan,1993,Yams,157998,113789.5173145236,79821.18,1668.0,12.49
Japan,1993,Yams,157998,103455.54656474592,79821.18,1668.0,14.99
Japan,1993,Yams,157998,104657.30056457737,79821.18,1668.0,14.68
Japan,1993,Yams,157998,104500.96832004184,79821.18,1668.0,14.72
Japan,1993,Yams,157998,113789.5173145236,79821.18,1668.0,12.49
Japan,1994,Yams,208410,98520.29450274767,79821.18,1668.0,16.33
Japan,1994,Yams,208410,108274.04103006315,79821.18,1668.0,13.78
Japan,1994,Yams,208410,98238.9817846345,79821.18,1668.0,16.41
Japan,1994,Yams,208410,99480.81303399763,79821.18,1668.0,16.06
Japan,1994,Yams,208410,99444.93320395336,79821.18,1668.0,16.07
Japan,1994,Yams,208410,108274.04103006315,79821.18,1668.0,13.78
Japan,1995,Yams,197704,102465.01282398215,79821.18,1668.0,15.25
Japan,1995,Yams,197704,111648.496325949,79821.18,1668.0,12.98
Japan,1995,Yams,197704,102201.04108931389,79821.18,1668.0,15.32
Japan,1995,Yams,197704,104072.99066635965,79821.18,1668.0,14.83
Japan,1995,Yams,197704,103532.39854092561,79821.18,1668.0,14.97
Japan,1995,Yams,197704,111648.496325949,79821.18,1668.0,12.98
Japan,1996,Yams,194514,102654.26806986379,79821.18,1668.0,15.2
Japan,1996,Yams,194514,113259.97599328891,79821.18,1668.0,12.61
Japan,1996,Yams,194514,102201.04108931389,79821.18,1668.0,15.32
Japan,1996,Yams,194514,104228.29036754023,79821.18,1668.0,14.79
Japan,1996,Yams,194514,104189.43024190344,79821.18,1668.0,14.8
Japan,1996,Yams,194514,113259.97599328891,79821.18,1668.0,12.61
Japan,1997,Yams,209840,100568.1200412348,79821.18,1668.0,15.76
Japan,1997,Yams,209840,109731.88504264998,79821.18,1668.0,13.43
Japan,1997,Yams,209840,100094.36057959755,79821.18,1668.0,15.89
Japan,1997,Yams,209840,102013.19385709803,79821.18,1668.0,15.37
Japan,1997,Yams,209840,101938.21923247268,79821.18,1668.0,15.39
Japan,1997,Yams,209840,109731.88504264998,79821.18,1668.0,13.43
Japan,1998,Yams,200786,97163.08073962855,79821.18,1668.0,16.72
Japan,1998,Yams,200786,108439.19682690415,79821.18,1668.0,13.74
Japan,1998,Yams,200786,97094.44217649919,79821.18,1668.0,16.74
Japan,1998,Yams,200786,98309.16916279621,79821.18,1668.0,16.39
Japan,1998,Yams,200786,98098.88863104422,79821.18,1668.0,16.45
Japan,1998,Yams,200786,108439.19682690415,79821.18,1668.0,13.74
Japan,1999,Yams,217455,99949.38631196594,79821.18,1668.0,15.93
Japan,1999,Yams,217455,108274.04103006315,79821.18,1668.0,13.78
Japan,1999,Yams,217455,99949.38631196594,79821.18,1668.0,15.93
Japan,1999,Yams,217455,100935.24908919973,79821.18,1668.0,15.66
Japan,1999,Yams,217455,100458.43893128668,79821.18,1668.0,15.79
Japan,1999,Yams,217455,108274.04103006315,79821.18,1668.0,13.78
Japan,2000,Yams,226577,99985.59467853219,79821.18,1668.0,15.92
Japan,2000,Yams,226577,109438.01648447852,79821.18,1668.0,13.5
Japan,2000,Yams,226577,99877.03997951669,79821.18,1668.0,15.95
Japan,2000,Yams,226577,101230.64194397064,79821.18,1668.0,15.58
Japan,2000,Yams,226577,100898.43058337831,79821.18,1668.0,15.67
Japan,2000,Yams,226577,109438.01648447852,79821.18,1668.0,13.5
Japan,2001,Yams,207982,100075.59643065404,78735.45,1668.0,15.86
Japan,2001,Yams,207982,110894.90827659436,78735.45,1668.0,13.13
Japan,2001,Yams,207982,99676.30875160151,78735.45,1668.0,15.97
Japan,2001,Yams,207982,101776.11000528903,78735.45,1668.0,15.4
Japan,2001,Yams,207982,101514.13296936362,78735.45,1668.0,15.47
Japan,2001,Yams,207982,110894.90827659436,78735.45,1668.0,13.13
Japan,2002,Yams,206243,98198.10943811308,70262.54,1668.0,16.09
Japan,2002,Yams,206243,108756.42748573923,70262.54,1668.0,13.42
Japan,2002,Yams,206243,98526.76273483636,70262.54,1668.0,16.0
Japan,2002,Yams,206243,99598.68694977532,70262.54,1668.0,15.71
Japan,2002,Yams,206243,99524.1275356989,70262.54,1668.0,15.73
Japan,2002,Yams,206243,108756.42748573923,70262.54,1668.0,13.42
Japan,2004,Yams,229051,95772.82303509612,64688.88,1668.0,16.56
Japan,2004,Yams,229051,105460.8633405126,64688.88,1668.0,14.05
Japan,2004,Yams,229051,95844.17531866537,64688.88,1668.0,16.54
Japan,2004,Yams,229051,97108.0350952704,64688.88,1668.0,16.19
Japan,2004,Yams,229051,96599.04155114725,64688.88,1668.0,16.33
Japan,2004,Yams,229051,105460.8633405126,64688.88,1668.0,14.05
Japan,2005,Yams,233257,98625.40801042471,63829.77,1668.0,15.75
Japan,2005,Yams,233257,109898.62163217255,63829.77,1668.0,12.99
Japan,2005,Yams,233257,98625.40801042471,63829.77,1668.0,15.75
Japan,2005,Yams,233257,100109.90985654396,63829.77,1668.0,15.36
Japan,2005,Yams,233257,100109.90985654396,63829.77,1668.0,15.36
Japan,2005,Yams,233257,109898.62163217255,63829.77,1668.0,12.99
Japan,2006,Yams,225059,98361.87055539922,65248.26,1668.0,15.87
Japan,2006,Yams,225059,108793.43494036912,65248.26,1668.0,13.28
Japan,2006,Yams,225059,98175.9771538893,65248.26,1668.0,15.92
Japan,2006,Yams,225059,100023.02980088149,65248.26,1668.0,15.43
Japan,2006,Yams,225059,99946.53695288443,65248.26,1668.0,15.45
Japan,2006,Yams,225059,108793.43494036912,65248.26,1668.0,13.28
Japan,2007,Yams,230788,95398.01603147908,61164.07,1668.0,16.53
Japan,2007,Yams,230788,106594.17649933352,61164.07,1668.0,13.68
Japan,2007,Yams,230788,95326.18148303752,61164.07,1668.0,16.55
Japan,2007,Yams,230788,97224.38670527664,61164.07,1668.0,16.03
Japan,2007,Yams,230788,97559.36388703123,61164.07,1668.0,15.94
Japan,2007,Yams,230788,106594.17649933352,61164.07,1668.0,13.68
Japan,2008,Yams,225093,97156.69516046977,58750.0,1668.0,15.96
Japan,2008,Yams,225093,107898.94511206602,58750.0,1668.0,13.31
Japan,2008,Yams,225093,97081.88723674213,58750.0,1668.0,15.98
Japan,2008,Yams,225093,98710.94366432658,58750.0,1668.0,15.55
Japan,2008,Yams,225093,98634.2114552557,58750.0,1668.0,15.57
Japan,2008,Yams,225093,107898.94511206602,58750.0,1668.0,13.31
Japan,2009,Yams,211519,97570.66764701155,60970.8,1668.0,15.93
Japan,2009,Yams,211519,107127.14117271343,60970.8,1668.0,13.55
Japan,2009,Yams,211519,97235.37184919804,60970.8,1668.0,16.02
Japan,2009,Yams,211519,98778.22476642758,60970.8,1668.0,15.61
Japan,2009,Yams,211519,98549.97738877157,60970.8,1668.0,15.67
Japan,2009,Yams,211519,107127.14117271343,60970.8,1668.0,13.55
Japan,2010,Yams,226963,96118.29704519303,55576.0,1668.0,16.12
Japan,2010,Yams,226963,105306.0273461982,55576.0,1668.0,13.82
Japan,2010,Yams,226963,96529.4443591616,55576.0,1668.0,16.01
Japan,2010,Yams,226963,97322.24683508452,55576.0,1668.0,15.8
Japan,2010,Yams,226963,97056.82946528317,55576.0,1668.0,15.87
Japan,2010,Yams,226963,105306.0273461982,55576.0,1668.0,13.82
Japan,2011,Yams,220905,97135.75127287651,51796.3,1668.0,15.71
Japan,2011,Yams,220905,106993.97614083724,51796.3,1668.0,13.32
Japan,2011,Yams,220905,97482.6932622953,51796.3,1668.0,15.62
Japan,2011,Yams,220905,98417.16479093947,51796.3,1668.0,15.38
Japan,2011,Yams,220905,98221.36854498653,51796.3,1668.0,15.43
Japan,2011,Yams,220905,106993.97614083724,51796.3,1668.0,13.32
Japan,2012,Yams,222059,98238.46395492242,54716.4,1668.0,15.53
Japan,2012,Yams,222059,108287.53428276855,54716.4,1668.0,13.11
Japan,2012,Yams,222059,98199.79009859626,54716.4,1668.0,15.54
Japan,2012,Yams,222059,99765.04852929838,54716.4,1668.0,15.14
Japan,2012,Yams,222059,99488.4178776189,54716.4,1668.0,15.21
Japan,2012,Yams,222059,108287.53428276855,54716.4,1668.0,13.11
Japan,2013,Yams,217415,94171.94657093436,52794.3,1668.0,16.54
Japan,2013,Yams,217415,104565.71298203408,52794.3,1668.0,13.91
Japan,2013,Yams,217415,95053.12410275382,52794.3,1668.0,16.3
Japan,2013,Yams,217415,96173.60420201607,52794.3,1668.0,16.0
Japan,2013,Yams,217415,96098.24845568789,52794.3,1668.0,16.02
Japan,2013,Yams,217415,104565.71298203408,52794.3,1668.0,13.91
Kazakhstan,1992,Maize,31214,83241.09383443203,17182.0,250.0,6.2
Kazakhstan,1992,Maize,31214,93953.29656303534,17182.0,250.0,2.78
Kazakhstan,1993,Maize,32677,85181.30477308865,17182.0,250.0,5.51
Kazakhstan,1993,Maize,32677,98172.00435447533,17182.0,250.0,1.63
Kazakhstan,1994,Maize,22387,83681.04785696937,17182.0,250.0,6.04
Kazakhstan,1994,Maize,22387,92765.46807698219,17182.0,250.0,3.12
Kazakhstan,1995,Maize,19316,79961.77972989473,13535.0,250.0,6.53
Kazakhstan,1995,Maize,19316,86416.92143256271,13535.0,250.0,4.33
Kazakhstan,1996,Maize,16795,81149.90061743448,13047.0,250.0,5.98
Kazakhstan,1996,Maize,16795,95662.02631045818,13047.0,250.0,1.61
Kazakhstan,1997,Maize,18136,73791.98933374057,8112.0,250.0,7.53
Kazakhstan,1997,Maize,18136,82304.31639211238,8112.0,250.0,4.52
Kazakhstan,1998,Maize,26780,74164.40959441544,6416.14,250.0,6.94
Kazakhstan,1998,Maize,26780,85443.7436553842,6416.14,250.0,3.25
Kazakhstan,1999,Maize,30168,72640.71164937271,4720.28,250.0,7.09
Kazakhstan,1999,Maize,30168,82698.13824869569,4720.28,250.0,3.73
Kazakhstan,2000,Maize,33350,71065.08935718462,3024.42,250.0,7.26
Kazakhstan,2000,Maize,33350,83326.26138027161,3024.42,250.0,3.23
Kazakhstan,2001,Maize,37125,71130.76640667715,3007.26,250.0,7.23
Kazakhstan,2001,Maize,37125,81180.69980355358,3007.26,250.0,3.85
Kazakhstan,2002,Maize,41370,70934.40411136734,3361.84,250.0,7.4
Kazakhstan,2002,Maize,41370,78412.2012765719,3361.84,250.0,4.77
Kazakhstan,2004,Maize,44575,70928.52792067186,3802.92,250.0,7.52
Kazakhstan,2004,Maize,44575,80600.1402372373,3802.92,250.0,4.18
Kazakhstan,2005,Maize,41546,71987.7413907839,3666.62,250.0,7.07
Kazakhstan,2005,Maize,41546,81107.0373605045,3666.62,250.0,4.0
Kazakhstan,2006,Maize,46317,70688.02908650269,3926.27,250.0,7.65
Kazakhstan,2006,Maize,46317,81677.11709009463,3926.27,250.0,3.88
Kazakhstan,2007,Maize,45636,71478.72853096889,5575.89,250.0,7.78
Kazakhstan,2007,Maize,45636,81885.23448794376,5575.89,250.0,4.14
Kazakhstan,2008,Maize,44042,73782.26151855718,7044.9,250.0,7.25
Kazakhstan,2008,Maize,44042,82675.17006206057,7044.9,250.0,4.19
Kazakhstan,2009,Maize,47500,76141.42074802869,8716.14,250.0,6.77
Kazakhstan,2009,Maize,47500,87691.61594469771,8716.14,250.0,3.03
Kazakhstan,2010,Maize,48331,74023.81682116864,6283.85,250.0,6.96
Kazakhstan,2010,Maize,48331,86416.32351896512,6283.85,250.0,2.95
Kazakhstan,2011,Maize,49864,78039.27974087204,10656.6,250.0,6.54
Kazakhstan,2011,Maize,49864,90212.48863712694,10656.6,250.0,2.67
Kazakhstan,2012,Maize,51877,78026.15398513176,8674.58,250.0,6.07
Kazakhstan,2012,Maize,51877,89567.48392556305,8674.58,250.0,2.5
Kazakhstan,2013,Maize,52779,71458.08895399136,8738.38,250.0,8.71
Kazakhstan,2013,Maize,52779,79739.53763032996,8738.38,250.0,5.49
Kazakhstan,1992,Potatoes,105923,83241.09383443203,17182.0,250.0,6.2
Kazakhstan,1992,Potatoes,105923,93953.29656303534,17182.0,250.0,2.78
Kazakhstan,1993,Potatoes,96200,85181.30477308865,17182.0,250.0,5.51
Kazakhstan,1993,Potatoes,96200,98172.00435447533,17182.0,250.0,1.63
Kazakhstan,1994,Potatoes,95739,83681.04785696937,17182.0,250.0,6.04
Kazakhstan,1994,Potatoes,95739,92765.46807698219,17182.0,250.0,3.12
Kazakhstan,1995,Potatoes,84589,79961.77972989473,13535.0,250.0,6.53
Kazakhstan,1995,Potatoes,84589,86416.92143256271,13535.0,250.0,4.33
Kazakhstan,1996,Potatoes,88347,81149.90061743448,13047.0,250.0,5.98
Kazakhstan,1996,Potatoes,88347,95662.02631045818,13047.0,250.0,1.61
Kazakhstan,1997,Potatoes,84078,73791.98933374057,8112.0,250.0,7.53
Kazakhstan,1997,Potatoes,84078,82304.31639211238,8112.0,250.0,4.52
Kazakhstan,1998,Potatoes,76679,74164.40959441544,6416.14,250.0,6.94
Kazakhstan,1998,Potatoes,76679,85443.7436553842,6416.14,250.0,3.25
Kazakhstan,1999,Potatoes,107532,72640.71164937271,4720.28,250.0,7.09
Kazakhstan,1999,Potatoes,107532,82698.13824869569,4720.28,250.0,3.73
Kazakhstan,2000,Potatoes,106383,71065.08935718462,3024.42,250.0,7.26
Kazakhstan,2000,Potatoes,106383,83326.26138027161,3024.42,250.0,3.23
Kazakhstan,2001,Potatoes,132897,71130.76640667715,3007.26,250.0,7.23
Kazakhstan,2001,Potatoes,132897,81180.69980355358,3007.26,250.0,3.85
Kazakhstan,2002,Potatoes,139278,70934.40411136734,3361.84,250.0,7.4
Kazakhstan,2002,Potatoes,139278,78412.2012765719,3361.84,250.0,4.77
Kazakhstan,2004,Potatoes,134485,70928.52792067186,3802.92,250.0,7.52
Kazakhstan,2004,Potatoes,134485,80600.1402372373,3802.92,250.0,4.18
Kazakhstan,2005,Potatoes,150135,71987.7413907839,3666.62,250.0,7.07
Kazakhstan,2005,Potatoes,150135,81107.0373605045,3666.62,250.0,4.0
Kazakhstan,2006,Potatoes,153851,70688.02908650269,3926.27,250.0,7.65
Kazakhstan,2006,Potatoes,153851,81677.11709009463,3926.27,250.0,3.88
Kazakhstan,2007,Potatoes,155792,71478.72853096889,5575.89,250.0,7.78
Kazakhstan,2007,Potatoes,155792,81885.23448794376,5575.89,250.0,4.14
Kazakhstan,2008,Potatoes,144356,73782.26151855718,7044.9,250.0,7.25
Kazakhstan,2008,Potatoes,144356,82675.17006206057,7044.9,250.0,4.19
Kazakhstan,2009,Potatoes,162092,76141.42074802869,8716.14,250.0,6.77
Kazakhstan,2009,Potatoes,162092,87691.61594469771,8716.14,250.0,3.03
Kazakhstan,2010,Potatoes,143194,74023.81682116864,6283.85,250.0,6.96
Kazakhstan,2010,Potatoes,143194,86416.32351896512,6283.85,250.0,2.95
Kazakhstan,2011,Potatoes,167176,78039.27974087204,10656.6,250.0,6.54
Kazakhstan,2011,Potatoes,167176,90212.48863712694,10656.6,250.0,2.67
Kazakhstan,2012,Potatoes,165927,78026.15398513176,8674.58,250.0,6.07
Kazakhstan,2012,Potatoes,165927,89567.48392556305,8674.58,250.0,2.5
Kazakhstan,2013,Potatoes,181522,71458.08895399136,8738.38,250.0,8.71
Kazakhstan,2013,Potatoes,181522,79739.53763032996,8738.38,250.0,5.49
Kazakhstan,1992,"Rice, paddy",39915,83241.09383443203,17182.0,250.0,6.2
Kazakhstan,1992,"Rice, paddy",39915,93953.29656303534,17182.0,250.0,2.78
Kazakhstan,1993,"Rice, paddy",36871,85181.30477308865,17182.0,250.0,5.51
Kazakhstan,1993,"Rice, paddy",36871,98172.00435447533,17182.0,250.0,1.63
Kazakhstan,1994,"Rice, paddy",27937,83681.04785696937,17182.0,250.0,6.04
Kazakhstan,1994,"Rice, paddy",27937,92765.46807698219,17182.0,250.0,3.12
Kazakhstan,1995,"Rice, paddy",21932,79961.77972989473,13535.0,250.0,6.53
Kazakhstan,1995,"Rice, paddy",21932,86416.92143256271,13535.0,250.0,4.33
Kazakhstan,1996,"Rice, paddy",26155,81149.90061743448,13047.0,250.0,5.98
Kazakhstan,1996,"Rice, paddy",26155,95662.02631045818,13047.0,250.0,1.61
Kazakhstan,1997,"Rice, paddy",30765,73791.98933374057,8112.0,250.0,7.53
Kazakhstan,1997,"Rice, paddy",30765,82304.31639211238,8112.0,250.0,4.52
Kazakhstan,1998,"Rice, paddy",32162,74164.40959441544,6416.14,250.0,6.94
Kazakhstan,1998,"Rice, paddy",32162,85443.7436553842,6416.14,250.0,3.25
Kazakhstan,1999,"Rice, paddy",28070,72640.71164937271,4720.28,250.0,7.09
Kazakhstan,1999,"Rice, paddy",28070,82698.13824869569,4720.28,250.0,3.73
Kazakhstan,2000,"Rice, paddy",29723,71065.08935718462,3024.42,250.0,7.26
Kazakhstan,2000,"Rice, paddy",29723,83326.26138027161,3024.42,250.0,3.23
Kazakhstan,2001,"Rice, paddy",28714,71130.76640667715,3007.26,250.0,7.23
Kazakhstan,2001,"Rice, paddy",28714,81180.69980355358,3007.26,250.0,3.85
Kazakhstan,2002,"Rice, paddy",30288,70934.40411136734,3361.84,250.0,7.4
Kazakhstan,2002,"Rice, paddy",30288,78412.2012765719,3361.84,250.0,4.77
Kazakhstan,2004,"Rice, paddy",34182,70928.52792067186,3802.92,250.0,7.52
Kazakhstan,2004,"Rice, paddy",34182,80600.1402372373,3802.92,250.0,4.18
Kazakhstan,2005,"Rice, paddy",33518,71987.7413907839,3666.62,250.0,7.07
Kazakhstan,2005,"Rice, paddy",33518,81107.0373605045,3666.62,250.0,4.0
Kazakhstan,2006,"Rice, paddy",32966,70688.02908650269,3926.27,250.0,7.65
Kazakhstan,2006,"Rice, paddy",32966,81677.11709009463,3926.27,250.0,3.88
Kazakhstan,2007,"Rice, paddy",33678,71478.72853096889,5575.89,250.0,7.78
Kazakhstan,2007,"Rice, paddy",33678,81885.23448794376,5575.89,250.0,4.14
Kazakhstan,2008,"Rice, paddy",33736,73782.26151855718,7044.9,250.0,7.25
Kazakhstan,2008,"Rice, paddy",33736,82675.17006206057,7044.9,250.0,4.19
Kazakhstan,2009,"Rice, paddy",35323,76141.42074802869,8716.14,250.0,6.77
Kazakhstan,2009,"Rice, paddy",35323,87691.61594469771,8716.14,250.0,3.03
Kazakhstan,2010,"Rice, paddy",39697,74023.81682116864,6283.85,250.0,6.96
Kazakhstan,2010,"Rice, paddy",39697,86416.32351896512,6283.85,250.0,2.95
Kazakhstan,2011,"Rice, paddy",37152,78039.27974087204,10656.6,250.0,6.54
Kazakhstan,2011,"Rice, paddy",37152,90212.48863712694,10656.6,250.0,2.67
Kazakhstan,2012,"Rice, paddy",37712,78026.15398513176,8674.58,250.0,6.07
Kazakhstan,2012,"Rice, paddy",37712,89567.48392556305,8674.58,250.0,2.5
Kazakhstan,2013,"Rice, paddy",38500,71458.08895399136,8738.38,250.0,8.71
Kazakhstan,2013,"Rice, paddy",38500,79739.53763032996,8738.38,250.0,5.49
Kazakhstan,1992,Sorghum,11765,83241.09383443203,17182.0,250.0,6.2
Kazakhstan,1992,Sorghum,11765,93953.29656303534,17182.0,250.0,2.78
Kazakhstan,1993,Sorghum,12500,85181.30477308865,17182.0,250.0,5.51
Kazakhstan,1993,Sorghum,12500,98172.00435447533,17182.0,250.0,1.63
Kazakhstan,1994,Sorghum,12857,83681.04785696937,17182.0,250.0,6.04
Kazakhstan,1994,Sorghum,12857,92765.46807698219,17182.0,250.0,3.12
Kazakhstan,1995,Sorghum,5000,79961.77972989473,13535.0,250.0,6.53
Kazakhstan,1995,Sorghum,5000,86416.92143256271,13535.0,250.0,4.33
Kazakhstan,1996,Sorghum,8255,81149.90061743448,13047.0,250.0,5.98
Kazakhstan,1996,Sorghum,8255,95662.02631045818,13047.0,250.0,1.61
Kazakhstan,1997,Sorghum,6250,73791.98933374057,8112.0,250.0,7.53
Kazakhstan,1997,Sorghum,6250,82304.31639211238,8112.0,250.0,4.52
Kazakhstan,1998,Sorghum,7692,74164.40959441544,6416.14,250.0,6.94
Kazakhstan,1998,Sorghum,7692,85443.7436553842,6416.14,250.0,3.25
Kazakhstan,1999,Sorghum,50000,72640.71164937271,4720.28,250.0,7.09
Kazakhstan,1999,Sorghum,50000,82698.13824869569,4720.28,250.0,3.73
Kazakhstan,2000,Sorghum,65862,71065.08935718462,3024.42,250.0,7.26
Kazakhstan,2000,Sorghum,65862,83326.26138027161,3024.42,250.0,3.23
Kazakhstan,2001,Sorghum,31915,71130.76640667715,3007.26,250.0,7.23
Kazakhstan,2001,Sorghum,31915,81180.69980355358,3007.26,250.0,3.85
Kazakhstan,2002,Sorghum,14316,70934.40411136734,3361.84,250.0,7.4
Kazakhstan,2002,Sorghum,14316,78412.2012765719,3361.84,250.0,4.77
Kazakhstan,2004,Sorghum,17500,70928.52792067186,3802.92,250.0,7.52
Kazakhstan,2004,Sorghum,17500,80600.1402372373,3802.92,250.0,4.18
Kazakhstan,2005,Sorghum,20000,71987.7413907839,3666.62,250.0,7.07
Kazakhstan,2005,Sorghum,20000,81107.0373605045,3666.62,250.0,4.0
Kazakhstan,2006,Sorghum,24128,70688.02908650269,3926.27,250.0,7.65
Kazakhstan,2006,Sorghum,24128,81677.11709009463,3926.27,250.0,3.88
