source,sport,name,metric,value,z_score,is_outlier,temporal_context,is_peak_event,is_physique_shift
Olympic,Hockey,Devesh Singh Chauhan,Height,153.0,-2.76,True,,False,False
Olympic,Hockey,Gwen Wentz Cheeseman (-Alexander),Height,157.0,-2.22,True,,False,True
Olympic,Hockey,Cheng Hui,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Cheng Hui,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Cheng Hui,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Kaori Chiba-Fujio,Height,157.0,-2.22,True,,False,False
Olympic,Hockey,Kaori Chiba-Fujio,Height,157.0,-2.22,True,,False,False
Olympic,Hockey,Kaori Chiba-Fujio,Height,157.0,-2.22,True,,False,False
Olympic,Hockey,Cho Hye-Jin,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Jade Close,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Christine Cook,Height,155.0,-2.49,True,,False,False
Olympic,Hockey,Julie A. Cook,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,"Deborah Lee ""Debra Lee"" ""Deb"" Covey (-Barnett)",Height,160.0,-1.82,True,,False,False
Olympic,Hockey,"Deborah Lee ""Debra Lee"" ""Deb"" Covey (-Barnett)",Height,160.0,-1.82,True,,False,True
Olympic,Hockey,Lauren Crandall,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Lauren Crandall,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Lauren Crandall,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Tara Joy Croxford,Height,157.0,-2.22,True,,False,True
Olympic,Hockey,Maurits Bourgon Crucq,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Maurits Bourgon Crucq,Height,187.0,1.77,True,,False,False
Olympic,Hockey,"Montserrat ""Montse"" Cruz Funes",Height,155.0,-2.49,True,,False,False
Olympic,Hockey,Soter Da Silva,Height,187.0,1.77,True,structural_break_1980,False,True
Olympic,Hockey,Peter Parkas Daji,Height,160.0,-1.82,True,,False,True
Olympic,Hockey,Peter Parkas Daji,Height,160.0,-1.82,True,,False,True
Olympic,Hockey,Omar Kachung Dallah,Height,155.0,-2.49,True,,False,False
Olympic,Hockey,"Matthew ""Matt"" Daly",Height,188.0,1.91,True,,True,False
Olympic,Hockey,"Matthew ""Matt"" Daly",Height,188.0,1.91,True,,True,False
Olympic,Hockey,"Patricia Joan ""Trish"" Davies",Height,157.0,-2.22,True,structural_break_1980,False,True
Olympic,Hockey,"Gregory John ""Greg"" Dayman",Height,188.0,1.91,True,,True,False
Olympic,Hockey,"Gregory John ""Greg"" Dayman",Height,188.0,1.91,True,,True,False
Olympic,Hockey,Carel Willem Dekker,Height,187.0,1.77,True,,False,False
Olympic,Hockey,"Arnold Pieter Bernard ""Arno"" den Hartog",Height,187.0,1.77,True,,False,True
Olympic,Hockey,Felix Denayer,Height,190.0,2.17,True,,True,False
Olympic,Hockey,Felix Denayer,Height,190.0,2.17,True,,True,False
Olympic,Hockey,Felix Denayer,Height,190.0,2.17,True,,True,False
Olympic,Hockey,"Geert Jan Marie ""Geert-Jan"" Derikx",Height,192.0,2.44,True,,True,False
Olympic,Hockey,"Geert Jan Marie ""Geert-Jan"" Derikx",Height,192.0,2.44,True,,True,False
Olympic,Hockey,Marinus Dijkerman,Height,194.0,2.7,True,,True,False
Olympic,Hockey,Ashok Diwan,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Luke Doerner,Height,192.0,2.44,True,,True,False
Olympic,Hockey,Denzil Dolley,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Liesel Dorothy,Height,157.0,-2.22,True,,False,False
Olympic,Hockey,Tara Chanel Drysdale (-Pickering),Height,158.0,-2.09,True,,False,False
Olympic,Hockey,Tara Chanel Drysdale (-Pickering),Height,158.0,-2.09,True,,False,False
Olympic,Hockey,Selma D'Silva,Height,158.0,-2.09,True,structural_break_1980,False,True
Olympic,Hockey,Rafael Egusquiza Basterra,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Deep Grace Ekka,Height,158.0,-2.09,True,,False,False
Olympic,Hockey,"Joanne ""Jo"" Ellis",Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Lachlan Anthony Elmer,Height,191.0,2.3,True,,True,True
Olympic,Hockey,Lachlan Anthony Elmer,Height,191.0,2.3,True,,True,False
Olympic,Hockey,Belal Enaba,Height,190.0,2.17,True,,True,False
Olympic,Hockey,Sarah English,Height,160.0,-1.82,True,structural_break_1980,False,True
Olympic,Hockey,Juan Escarr Uruea,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Juan Escarr Uruea,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Juan Escarr Uruea,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Eum Mi-Young,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Iain Evans,Height,191.0,2.3,True,,True,False
Olympic,Hockey,"Steven ""Steve"" Evans",Height,191.0,2.3,True,,True,False
Olympic,Hockey,Floris Maarten Alphons Maria Evers,Height,189.0,2.04,True,,True,False
Olympic,Hockey,Floris Maarten Alphons Maria Evers,Height,189.0,2.04,True,,True,False
Olympic,Hockey,Giampaolo Farci,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Mara del Mar Feito Acebo,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Mara del Mar Feito Acebo,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Mara del Mar Feito Acebo,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Lorraine Fernandes,Height,155.0,-2.49,True,structural_break_1980,False,True
Olympic,Hockey,Merwyn Fernandis,Height,159.0,-1.96,True,structural_break_1980,False,True
Olympic,Hockey,Merwyn Fernandis,Height,159.0,-1.96,True,,False,True
Olympic,Hockey,Merwyn Fernandis,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Sherri Lee Field,Height,160.0,-1.82,True,,False,True
Olympic,Hockey,"Nadezhda Nikolayevna ""Nadya"" Filippova",Height,160.0,-1.82,True,structural_break_1980,False,True
Olympic,Hockey,Maree Beverley Fish,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Annemieke Fokke (-Wilbrenninck),Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Annemieke Fokke (-Wilbrenninck),Height,159.0,-1.96,True,,False,True
Olympic,Hockey,"Johan Pieter ""Jan Piet"" Fokker",Height,187.0,1.77,True,,False,False
Olympic,Hockey,"Johan Pieter ""Jan Piet"" Fokker",Height,187.0,1.77,True,,False,False
Olympic,Hockey,Sheila Forshaw,Height,150.0,-3.16,True,,False,True
Olympic,Hockey,Sheila Forshaw,Height,150.0,-3.16,True,,False,False
Olympic,Hockey,Lyudmila Valeryevna Frolova,Height,160.0,-1.82,True,structural_break_1980,False,True
Olympic,Hockey,Tracey Claire Fuchs,Height,152.0,-2.89,True,,False,False
Olympic,Hockey,Tracey Claire Fuchs,Height,152.0,-2.89,True,,False,False
Olympic,Hockey,Moritz Frste,Height,190.0,2.17,True,,True,False
Olympic,Hockey,Moritz Frste,Height,190.0,2.17,True,,True,False
Olympic,Hockey,Moritz Frste,Height,190.0,2.17,True,,True,False
Olympic,Hockey,Darryn Gallagher,Height,188.0,1.91,True,,True,False
Olympic,Hockey,Peta Gallagher,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Marcelo Omar Garrafo Biano,Height,189.0,2.04,True,,True,False
Olympic,Hockey,Marcelo Omar Garrafo Biano,Height,189.0,2.04,True,,True,False
Olympic,Hockey,Marcelo Omar Garrafo Biano,Height,189.0,2.04,True,,True,True
Olympic,Hockey,Bevan Christopher George,Height,190.0,2.17,True,,True,False
Olympic,Hockey,Bevan Christopher George,Height,190.0,2.17,True,,True,False
Olympic,Hockey,Lesle-Ann Ronelda George,Height,156.0,-2.36,True,,False,False
Olympic,Hockey,Lesle-Ann Ronelda George,Height,156.0,-2.36,True,,False,False
Olympic,Hockey,Maureen Jean George,Height,138.0,-4.75,True,structural_break_1980,False,True
Olympic,Hockey,Saude Andr N. George,Height,156.0,-2.36,True,,False,False
Olympic,Hockey,Saude Andr N. George,Height,156.0,-2.36,True,,False,False
Olympic,Hockey,"Christopher ""Chris"" Gifford",Height,187.0,1.77,True,,False,False
Olympic,Hockey,"Christopher ""Chris"" Gifford",Height,187.0,1.77,True,,False,False
Olympic,Hockey,Harpreet Gill,Height,160.0,-1.82,True,structural_break_1980,False,True
Olympic,Hockey,Jean-Franois Gilles,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Jean-Franois Gilles,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Jean-Franois Gilles,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Paul Gleghorne,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Lidiya Timofeyevna Glubokova,Height,158.0,-2.09,True,structural_break_1980,False,True
Olympic,Hockey,Maartje Goderie,Height,158.0,-2.09,True,,False,False
Olympic,Hockey,Maartje Goderie,Height,158.0,-2.09,True,,False,False
Olympic,Hockey,Amanda Gonzlez Gutirrez,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Mariana Alejandra Gonzlez Oliva Gulla,Height,158.0,-2.09,True,,False,False
Olympic,Hockey,Mariana Alejandra Gonzlez Oliva Gulla,Height,158.0,-2.09,True,,False,False
Olympic,Hockey,Mariana Alejandra Gonzlez Oliva Gulla,Height,158.0,-2.09,True,,False,False
Olympic,Hockey,"Mara Victoria ""Mariv"" Gonzlez Laguillo",Height,153.0,-2.76,True,,False,True
Olympic,Hockey,"Mara Victoria ""Mariv"" Gonzlez Laguillo",Height,153.0,-2.76,True,,False,False
Olympic,Hockey,Melissa Ann Gonzalez,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Melissa Ann Gonzalez,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Simon Gougnard,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Simon Gougnard,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Blake Govers,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Mara Jos Granatto,Height,158.0,-2.09,True,,False,False
Olympic,Hockey,Stuart Ian Grimshaw,Height,195.0,2.84,True,,True,True
Olympic,Hockey,Eduardo Guelfand,Height,188.0,1.91,True,,True,False
Olympic,Hockey,"Matthew ""Matt"" Guest",Height,190.0,2.17,True,,True,False
Olympic,Hockey,Noel Medardo Gutirrez Rodrguez,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Noel Medardo Gutirrez Rodrguez,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Florencia Martina Habif,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Florencia Martina Habif,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Lisa Hahn-Altenburg,Height,155.0,-2.49,True,,False,False
Olympic,Hockey,Lisa Hahn-Altenburg,Height,155.0,-2.49,True,,False,False
Olympic,Hockey,Jiina Hjkov,Height,160.0,-1.82,True,structural_break_1980,False,True
Olympic,Hockey,"Douglas C. ""Doug"" Harris",Height,187.0,1.77,True,,False,False
Olympic,Hockey,Conor Harte,Height,196.0,2.97,True,,True,False
Olympic,Hockey,David Harte,Height,195.0,2.84,True,,True,False
Olympic,Hockey,Nina Hasselmann,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,"Adrew ""Andy"" Hayward",Height,188.0,1.91,True,,True,False
Olympic,Hockey,Lazaro Hernndez Rangel,Height,152.0,-2.89,True,structural_break_1980,False,True
Olympic,Hockey,Karen Hewlett,Height,155.0,-2.49,True,,False,True
Olympic,Hockey,"Yolanda Lynn ""Yogi"" Hightower (-Boothe)",Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Robyn Holmes (Ormsby-),Height,161.0,-1.69,True,,False,True
Olympic,Hockey,Stephen Harris Holt,Height,196.0,2.97,True,,True,False
Olympic,Hockey,"George Alfred ""Freddie"" Hooghiemstra",Height,189.0,2.04,True,,True,False
Olympic,Hockey,Raquel Huertas Soler,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Zia Hussain,Height,157.0,-2.22,True,,False,False
Olympic,Hockey,Im Gye-Suk,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Im Gye-Suk,Height,159.0,-1.96,True,,False,True
Olympic,Hockey,Sachimi Iwao,Height,152.0,-2.89,True,,False,False
Olympic,Hockey,Sachimi Iwao,Height,152.0,-2.89,True,,False,False
Olympic,Hockey,Sachimi Iwao,Height,152.0,-2.89,True,,False,False
Olympic,Hockey,Nicolas Jacobi,Height,193.0,2.57,True,,True,False
Olympic,Hockey,Erik Alexander Jazet,Height,196.0,2.97,True,,True,False
Olympic,Hockey,Erik Alexander Jazet,Height,196.0,2.97,True,,True,False
Olympic,Hockey,Erik Alexander Jazet,Height,196.0,2.97,True,,True,False
Olympic,Hockey,Kate Jenner,Height,158.0,-2.09,True,,False,False
Olympic,Hockey,Jin Won-Sim,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Jo Gi-Hyang,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,"Gordon ""Gordie"" Johnston",Height,187.0,1.77,True,,False,False
Olympic,Hockey,Heather D. E. Jones,Height,155.0,-2.49,True,,False,True
Olympic,Hockey,James Cornelius Jongeneel,Height,189.0,2.04,True,,True,False
Olympic,Hockey,Kelly Maria Jonker,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Kelly Maria Jonker,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Ramn Jufresa Lluch,Height,188.0,1.91,True,,True,True
Olympic,Hockey,Ramn Jufresa Lluch,Height,188.0,1.91,True,,True,False
Olympic,Hockey,Ramn Jufresa Lluch,Height,188.0,1.91,True,,True,False
Olympic,Hockey,Jiina Kadlecov (Kodrov-),Height,161.0,-1.69,True,structural_break_1980,False,True
Olympic,Hockey,"Ravinder ""Ravi"" Kahlon",Height,191.0,2.3,True,,True,False
Olympic,Hockey,"Ravinder ""Ravi"" Kahlon",Height,191.0,2.3,True,,True,False
Olympic,Hockey,Wouter Jacob Kan,Height,190.0,2.17,True,,True,False
Olympic,Hockey,Michelle Plourde Kasold,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Michelle Plourde Kasold,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Vandana Katariya,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Akemi Kato,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Akemi Kato,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Akemi Kato,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Motomi Kawamura,Height,157.0,-2.22,True,,False,False
Olympic,Hockey,Alina Yegorovna Kham,Height,156.0,-2.36,True,structural_break_1980,False,True
Olympic,Hockey,Kim Bo-Mi,Height,157.0,-2.22,True,,False,False
Olympic,Hockey,Kim Da-Rae,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Kim Da-Rae,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Kim Jeong-A,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Kim Jin-Gyeong,Height,157.0,-2.22,True,,False,False
Olympic,Hockey,Kim Jin-Gyeong,Height,157.0,-2.22,True,,False,False
Olympic,Hockey,Kim Yeong-Suk,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Brigitte Kindler,Height,159.0,-1.96,True,structural_break_1980,False,True
Olympic,Hockey,Dieter Klau,Height,188.0,1.91,True,,True,False
Olympic,Hockey,Karel Klaver,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Hermann Knoll,Height,191.0,2.3,True,,True,False
Olympic,Hockey,Ko Dong-Sik,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Ko Dong-Sik,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Mary Elizabeth Koboldt,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Yoshio Kojima,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Kelsey Kolojejchick,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Rika Komazawa,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Rika Komazawa,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Rika Komazawa,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Tomomi Komori,Height,156.0,-2.36,True,,False,False
Olympic,Hockey,Tomomi Komori,Height,156.0,-2.36,True,,False,False
Olympic,Hockey,Maria Kornek (-abiska),Height,161.0,-1.69,True,structural_break_1980,False,True
Olympic,Hockey,Jadwiga Kodras (-Gajos),Height,158.0,-2.09,True,structural_break_1980,False,True
Olympic,Hockey,Natella Arkhipovna Krasnikova,Height,160.0,-1.82,True,structural_break_1980,False,True
Olympic,Hockey,Michael Krause,Height,188.0,1.91,True,,True,False
Olympic,Hockey,Michael Krause,Height,188.0,1.91,True,,True,False
Olympic,Hockey,Michael Krause,Height,188.0,1.91,True,,True,False
Olympic,Hockey,Jiina Kov,Height,157.0,-2.22,True,structural_break_1980,False,True
Olympic,Hockey,Gerrit Kruize,Height,197.0,3.1,True,,True,False
Olympic,Hockey,Florian Kunz,Height,200.0,3.5,True,,True,False
Olympic,Hockey,Florian Kunz,Height,200.0,3.5,True,,True,False
Olympic,Hockey,Keijo Helmer Kuusela,Height,195.0,2.84,True,,True,False
Olympic,Hockey,Jana Lahodov (-Vudmaskov),Height,157.0,-2.22,True,structural_break_1980,False,True
Olympic,Hockey,Sunita Lakra,Height,158.0,-2.09,True,,False,False
Olympic,Hockey,Laurie Jean Lambert,Height,152.0,-2.89,True,,False,True
Olympic,Hockey,Stephen Lambert,Height,188.0,1.91,True,,True,False
Olympic,Hockey,Trevor James Laurence,Height,187.0,1.77,True,,False,True
Olympic,Hockey,Jean-Louis le Clerc,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Jean-Louis le Clerc,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Donna Lee (-Chung),Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Lee Mi-Seong,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,"Jacob Pieter ""Jaap"" Leemhuis",Height,190.0,2.17,True,,True,False
Olympic,Hockey,"Jacob Pieter ""Jaap"" Leemhuis",Height,190.0,2.17,True,,True,False
Olympic,Hockey,"Marcus ""Marc"" Legros",Height,188.0,1.91,True,,True,False
Olympic,Hockey,"Marcus ""Marc"" Legros",Height,188.0,1.91,True,,True,False
Olympic,Hockey,Li Shuang,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Li Shuang,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Magorzata Maria Lipska,Height,158.0,-2.09,True,structural_break_1980,False,True
Olympic,Hockey,Gabriela A. Liz,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,"William ""Willie"" Lobo",Height,160.0,-1.82,True,,False,False
Olympic,Hockey,"Abraham Robertus ""Bram"" Lomans",Height,200.0,3.5,True,,True,False
Olympic,Hockey,"Abraham Robertus ""Bram"" Lomans",Height,200.0,3.5,True,,True,False
Olympic,Hockey,Luca Lpez Martnez,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Luca Lpez Martnez,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Luca Lpez Martnez,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Antoinette M. Lucas,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Rosario Luchetti,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Rosario Luchetti,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Maider Luengo Lasa,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Lisa Ann Lyn (-McRae),Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Leslie A. Lyness,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Michele MacNaughton,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Alicia Magaz Medrano,Height,161.0,-1.69,True,,False,False
Olympic,Hockey,Jesse Mahieu,Height,195.0,2.84,True,,True,False
Olympic,Hockey,Arshad Mahmood,Height,189.0,2.04,True,,True,False
Olympic,Hockey,Barry John Maister,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Barry John Maister,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Barry John Maister,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Jean Major,Height,160.0,-1.82,True,,False,True
Olympic,Hockey,Keiko Manabe,Height,154.0,-2.62,True,,False,False
Olympic,Hockey,Alyssa Manley,Height,158.0,-2.09,True,,False,False
Olympic,Hockey,Yukari Mano,Height,152.0,-2.89,True,,False,False
Olympic,Hockey,Silvia Manrique Prez,Height,159.0,-1.96,True,,False,True
Olympic,Hockey,Silvia Manrique Prez,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,"Richard Bryce ""Rick"" Mantell",Height,189.0,2.04,True,,True,False
Olympic,Hockey,Lenise Marais,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Lenise Marais,Height,159.0,-1.96,True,,False,False
Olympic,Hockey,"Mara Mercedes ""Mechi"" Margalot",Height,159.0,-1.96,True,,False,False
Olympic,Hockey,"Mara Mercedes ""Mechi"" Margalot",Height,159.0,-1.96,True,,False,False
Olympic,Hockey,"Mara Mercedes ""Mechi"" Margalot",Height,159.0,-1.96,True,,False,False
Olympic,Hockey,Hctor Horacio Jos Marinoni Baroni,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Hctor Horacio Jos Marinoni Baroni,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,"Benjamin John H. ""Ben"" Marsden",Height,188.0,1.91,True,,True,False
Olympic,Hockey,Mara del Carmen Martn Gonzlez,Height,157.0,-2.22,True,,False,False
Olympic,Hockey,Mara del Carmen Martn Gonzlez,Height,157.0,-2.22,True,,False,False
Olympic,Hockey,Simon Graham Mason,Height,196.0,2.97,True,,True,False
Olympic,Hockey,Simon Graham Mason,Height,196.0,2.97,True,,True,False
Olympic,Hockey,Simon Graham Mason,Height,196.0,2.97,True,,True,False
Olympic,Hockey,Christian Mayerhfer,Height,188.0,1.91,True,,True,True
Olympic,Hockey,Christian Mayerhfer,Height,188.0,1.91,True,,True,False
Olympic,Hockey,Christian Mayerhfer,Height,188.0,1.91,True,,True,False
Olympic,Hockey,Violet McBride,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Jennifer Enid McDonald,Height,160.0,-1.82,True,,False,True
Olympic,Hockey,"Patricia Jean ""Pat"" McKillop (Fraser-, -Williams)",Height,160.0,-1.82,True,structural_break_1980,False,True
Olympic,Hockey,"Susan Marie ""Sue"" McLeish",Height,160.0,-1.82,True,,False,True
Olympic,Hockey,Donald Grant McLeod,Height,193.0,2.57,True,,True,True
Olympic,Hockey,Donald Grant McLeod,Height,193.0,2.57,True,,True,True
Olympic,Hockey,Jackie Amanda McWilliams,Height,160.0,-1.82,True,,False,True
Olympic,Hockey,Sven Meinhardt,Height,187.0,1.77,True,,False,True
Olympic,Hockey,Sven Meinhardt,Height,187.0,1.77,True,,False,False
Olympic,Hockey,Andrzej Mikina,Height,188.0,1.91,True,structural_break_1980,True,True
Olympic,Hockey,Peter Aubrey Mills,Height,190.0,2.17,True,,True,False
Olympic,Hockey,Lilima Minz,Height,158.0,-2.09,True,,False,False
Olympic,Hockey,Ahmed Mohamed,Height,189.0,2.04,True,,True,False
Olympic,Hockey,Jan-Marco Montag,Height,188.0,1.91,True,,True,False
Olympic,Hockey,"John Jude ""Johnny"" Monteiro",Height,188.0,1.91,True,,True,False
Olympic,Hockey,Ftima Moreira de Melo,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Ftima Moreira de Melo,Height,160.0,-1.82,True,,False,False
Olympic,Hockey,Ftima Moreira de Melo,Height,160.0,-1.82,True,,False,False
