country,year,actual_top_crop,predicted_crop,prediction_probability
unitedstatesofamerica,2009,Potato,Wheat,0.26
unitedstatesofamerica,2010,Potato,Wheat,0.26
unitedstatesofamerica,2011,Potato,Barley,0.33
unitedstatesofamerica,2012,Potato,Barley,0.33
unitedstatesofamerica,2013,Potato,Barley,0.33
uruguay,1990,Potato,Potato,0.23
uruguay,1991,Potato,Potato,0.23
uruguay,1992,Potato,Potato,0.23
uruguay,1993,Potato,Potato,0.24
uruguay,1994,Potato,Potato,0.23
uruguay,1995,Potato,Potato,0.22
uruguay,1996,Potato,Potato,0.23
uruguay,1997,Potato,Potato,0.23
uruguay,1998,Potato,Potato,0.24
uruguay,1999,Potato,Potato,0.22
uruguay,2000,Potato,Potato,0.23
uruguay,2001,Potato,Potato,0.23
uruguay,2002,Potato,Potato,0.23
uruguay,2003,Potato,Potato,0.23
uruguay,2004,Potato,Potato,0.23
uruguay,2005,Potato,Potato,0.23
uruguay,2006,Potato,Potato,0.23
uruguay,2007,Potato,Barley,0.33
uruguay,2008,Potato,Potato,0.23
uruguay,2009,Potato,Potato,0.23
uruguay,2010,Potato,Potato,0.23
uruguay,2011,Potato,Potato,0.23
uruguay,2012,Potato,Potato,0.23
uruguay,2013,Potato,Barley,0.33
uzbekistan,1992,Potato,Barley,0.28
uzbekistan,1993,Potato,Barley,0.28
uzbekistan,1994,Potato,Barley,0.28
uzbekistan,1995,Potato,Barley,0.28
uzbekistan,1996,Potato,Barley,0.28
uzbekistan,1997,Potato,Barley,0.28
uzbekistan,1998,Potato,Barley,0.28
uzbekistan,1999,Potato,Barley,0.28
uzbekistan,2000,Potato,Barley,0.28
uzbekistan,2001,Potato,Barley,0.28
uzbekistan,2002,Potato,Barley,0.28
uzbekistan,2003,Potato,Barley,0.28
uzbekistan,2004,Potato,Barley,0.28
uzbekistan,2005,Potato,Barley,0.28
uzbekistan,2006,Potato,Barley,0.28
uzbekistan,2007,Potato,Barley,0.28
uzbekistan,2008,Potato,Barley,0.28
uzbekistan,2009,Potato,Barley,0.28
uzbekistan,2010,Potato,Barley,0.28
uzbekistan,2011,Potato,Barley,0.28
uzbekistan,2012,Potato,Barley,0.28
uzbekistan,2013,Potato,Barley,0.28
vanuatu,1990,Maize,Maize,0.74
vanuatu,1991,Maize,Maize,0.74
vanuatu,1992,Maize,Maize,0.74
vanuatu,1993,Maize,Maize,0.74
vanuatu,1994,Maize,Maize,0.74
vanuatu,1995,Maize,Maize,0.74
vanuatu,1996,Maize,Maize,0.74
vanuatu,1997,Maize,Maize,0.74
vanuatu,1998,Maize,Maize,0.74
vanuatu,1999,Maize,Maize,0.74
vanuatu,2000,Maize,Maize,0.74
vanuatu,2001,Maize,Maize,0.74
vanuatu,2002,Maize,Maize,0.74
vanuatu,2003,Maize,Maize,0.74
vanuatu,2004,Maize,Maize,0.74
vanuatu,2005,Maize,Maize,0.74
vanuatu,2006,Maize,Maize,0.74
vanuatu,2007,Maize,Maize,0.74
vanuatu,2008,Maize,Maize,0.74
vanuatu,2009,Maize,Maize,0.74
vanuatu,2010,Maize,Maize,0.74
vanuatu,2011,Maize,Maize,0.74
vanuatu,2012,Maize,Maize,0.74
vanuatu,2013,Maize,Maize,0.74
venezuela,1990,Potato,Maize,0.34
venezuela,1991,Potato,Maize,0.34
venezuela,1992,Potato,Maize,0.34
venezuela,1993,Potato,Maize,0.34
venezuela,1994,Potato,Maize,0.34
venezuela,1995,Potato,Maize,0.34
venezuela,1996,Potato,Maize,0.34
venezuela,1997,Potato,Maize,0.34
venezuela,1998,Potato,Maize,0.34
venezuela,1999,Potato,Maize,0.34
venezuela,2000,Potato,Maize,0.34
venezuela,2001,Potato,Maize,0.34
venezuela,2002,Potato,Maize,0.34
venezuela,2003,Potato,Maize,0.34
venezuela,2004,Potato,Maize,0.34
venezuela,2005,Potato,Maize,0.34
venezuela,2006,Potato,Maize,0.34
venezuela,2007,Potato,Maize,0.34
venezuela,2008,Potato,Maize,0.34
venezuela,2009,Potato,Maize,0.34
venezuela,2010,Potato,Maize,0.34
venezuela,2011,Potato,Maize,0.34
venezuela,2012,Potato,Maize,0.34
venezuela,2013,Potato,Maize,0.34
vietnam,1990,Potato,Maize,0.34
vietnam,1991,Potato,Maize,0.34
vietnam,1992,Potato,Maize,0.34
vietnam,1993,Potato,Maize,0.34
vietnam,1994,Potato,Maize,0.34
vietnam,1995,Potato,Maize,0.34
vietnam,1996,Potato,Maize,0.34
vietnam,1997,Potato,Maize,0.34
vietnam,1998,Potato,Maize,0.34
vietnam,1999,Potato,Maize,0.34
vietnam,2000,Potato,Maize,0.34
vietnam,2001,Potato,Maize,0.34
vietnam,2002,Potato,Maize,0.34
vietnam,2003,Potato,Maize,0.34
vietnam,2004,Potato,Maize,0.34
vietnam,2005,Potato,Maize,0.34
vietnam,2006,Potato,Maize,0.34
vietnam,2007,Potato,Maize,0.34
vietnam,2008,Potato,Maize,0.34
vietnam,2009,Potato,Maize,0.34
vietnam,2010,Potato,Maize,0.34
vietnam,2011,Potato,Maize,0.34
vietnam,2012,Potato,Maize,0.34
vietnam,2013,Potato,Maize,0.34
yemen,1990,Potato,Maize,0.34
yemen,1991,Potato,Maize,0.34
yemen,1992,Potato,Maize,0.34
yemen,1993,Potato,Maize,0.34
yemen,1994,Potato,Maize,0.34
yemen,1995,Potato,Maize,0.34
yemen,1996,Potato,Maize,0.34
yemen,1997,Potato,Maize,0.34
yemen,1998,Potato,Maize,0.34
yemen,1999,Potato,Maize,0.34
yemen,2000,Potato,Maize,0.34
yemen,2001,Potato,Maize,0.34
yemen,2002,Potato,Maize,0.34
yemen,2003,Potato,Maize,0.34
yemen,2004,Potato,Maize,0.34
yemen,2005,Potato,Maize,0.34
yemen,2006,Potato,Maize,0.34
yemen,2007,Potato,Maize,0.34
yemen,2008,Potato,Maize,0.34
yemen,2009,Potato,Maize,0.34
yemen,2010,Potato,Maize,0.34
yemen,2011,Potato,Maize,0.34
yemen,2012,Potato,Maize,0.34
yemen,2013,Potato,Maize,0.34
zambia,1990,Potato,Maize,0.34
zambia,1991,Potato,Maize,0.33
zambia,1992,Potato,Maize,0.34
zambia,1993,Potato,Maize,0.33
zambia,1994,Potato,Maize,0.33
zambia,1995,Potato,Maize,0.34
zambia,1996,Potato,Maize,0.33
zambia,1997,Potato,Maize,0.33
zambia,1998,Potato,Maize,0.34
zambia,1999,Potato,Maize,0.34
zambia,2000,Potato,Maize,0.34
zambia,2001,Potato,Maize,0.33
zambia,2002,Potato,Maize,0.34
zambia,2003,Potato,Maize,0.33
zambia,2004,Potato,Maize,0.33
zambia,2005,Potato,Maize,0.34
zambia,2006,Potato,Maize,0.33
zambia,2007,Potato,Maize,0.33
zambia,2008,Potato,Maize,0.34
zambia,2009,Potato,Maize,0.33
zambia,2010,Potato,Maize,0.34
zambia,2011,Potato,Maize,0.33
zambia,2012,Potato,Maize,0.33
zambia,2013,Potato,Maize,0.38
zimbabwe,1990,Potato,Maize,0.33
zimbabwe,1991,Potato,Maize,0.33
zimbabwe,1992,Potato,Maize,0.34
zimbabwe,1993,Potato,Maize,0.33
zimbabwe,1994,Potato,Maize,0.34
zimbabwe,1995,Potato,Maize,0.34
zimbabwe,1996,Potato,Maize,0.34
zimbabwe,1997,Potato,Maize,0.34
zimbabwe,1998,Potato,Maize,0.33
zimbabwe,1999,Potato,Maize,0.34
zimbabwe,2000,Potato,Maize,0.34
zimbabwe,2001,Potato,Maize,0.33
zimbabwe,2002,Potato,Maize,0.33
zimbabwe,2003,Potato,Maize,0.33
zimbabwe,2004,Potato,Maize,0.34
zimbabwe,2005,Potato,Maize,0.34
zimbabwe,2006,Potato,Maize,0.34
zimbabwe,2007,Potato,Maize,0.33
zimbabwe,2008,Potato,Maize,0.34
zimbabwe,2009,Potato,Maize,0.34
zimbabwe,2010,Potato,Maize,0.33
zimbabwe,2011,Potato,Maize,0.33
zimbabwe,2012,Potato,Maize,0.34
zimbabwe,2013,Potato,Maize,0.34
