data_type,feature,bins,sample_size,good,bad,bin_bad_rate,total_bad_rate,woe,bin_iv,bin_ks,iv,ksmax,lift,cum_lift
valid,pac_v5_x4,"(0.285, 0.308]",59850,47694,12156,20.311%,20.452%,-0.0087,0,0.1027634839,0.0651,0.1028,0.9930716288,0.863654764
valid,pac_v5_x4,"(0.308, 0.335]",60409,46778,13631,22.565%,20.452%,0.1252,0.0033,0.0765529884,0.0651,0.1028,1.103265682,0.9240181453
valid,pac_v5_x4,"(0.335, 0.747]",59404,43528,15876,26.725%,20.452%,0.3497,0.0268,0,0.0651,0.1028,1.306710674,1
valid,pac_v5_x5,"(0.00389, 0.107]",59746,51421,8325,13.934%,20.452%,-0.4625,0.037,0.080006926,0.0733,0.109,0.6812859703,0.6812859703
valid,pac_v5_x5,"(0.107, 0.14]",59881,49045,10836,18.096%,20.452%,-0.1516,0.0044,0.1089966794,0.0733,0.109,0.8847773371,0.7831464745
valid,pac_v5_x5,"(0.14, 0.171]",59602,47395,12207,20.481%,20.452%,0.0017,0,0.1086492237,0.0733,0.109,1.001387462,0.8557217794
valid,pac_v5_x5,"(0.171, 0.211]",60360,46490,13870,22.979%,20.452%,0.1487,0.0047,0.0773229839,0.0733,0.109,1.12352119,0.9231888687
valid,pac_v5_x5,"(0.211, 0.958]",59607,43652,15955,26.767%,20.452%,0.3518,0.0272,0,0.0733,0.109,1.30874062,1
valid,pac_v5_x6,"(0.00997, 0.138]",59773,50252,9521,15.929%,20.452%,-0.3053,0.017,0.0555505041,0.0358,0.0765,0.7788100543,0.7788100543
valid,pac_v5_x6,"(0.138, 0.167]",59357,48235,11122,18.737%,20.452%,-0.1089,0.0023,0.0764632018,0.0358,0.0765,0.9161466246,0.8472385509
valid,pac_v5_x6,"(0.167, 0.191]",59706,47343,12363,20.706%,20.452%,0.0155,0,0.0733479503,0.0358,0.0765,1.012418169,0.9023852456
valid,pac_v5_x6,"(0.191, 0.222]",60267,47170,13097,21.732%,20.452%,0.0769,0.0012,0.0575109811,0.0358,0.0765,1.062542456,0.9427535998
valid,pac_v5_x6,"(0.222, 0.762]",60093,45003,15090,25.111%,20.452%,0.2656,0.0153,0,0.0358,0.0765,1.227776713,1
valid,pac_v5_x7,"(0.0297, 0.237]",59510,50264,9246,15.537%,20.452%,-0.3349,0.0201,0.060095789,0.0431,0.083,0.7596577569,0.7596577569
valid,pac_v5_x7,"(0.237, 0.269]",59659,48572,11087,18.584%,20.452%,-0.119,0.0027,0.0829972537,0.0431,0.083,0.9086405538,0.8342422938
valid,pac_v5_x7,"(0.269, 0.295]",59773,47441,12332,20.631%,20.452%,0.011,0,0.080801193,0.0431,0.083,1.008747567,0.8925332692
valid,pac_v5_x7,"(0.295, 0.326]",60026,46947,13079,21.789%,20.452%,0.0802,0.0013,0.0643222409,0.0431,0.083,1.065342306,0.9359409023
valid,pac_v5_x7,"(0.326, 0.688]",60227,44778,15449,25.651%,20.452%,0.2941,0.0189,0,0.0431,0.083,1.254189557,1.000003342
valid,pac_v5_x8,"(0.0324, 0.153]",59575,50313,9262,15.547%,20.452%,-0.3341,0.0201,0.0600393136,0.0417,0.083,0.7601420602,0.7601420602
valid,pac_v5_x8,"(0.153, 0.176]",59836,48668,11168,18.664%,20.452%,-0.1137,0.0025,0.0820195962,0.0417,0.083,0.9125714754,0.8365233525
valid,pac_v5_x8,"(0.176, 0.196]",59887,47687,12200,20.372%,20.452%,-0.005,0,0.083013408,0.0417,0.083,0.996050392,0.8898066898
valid,pac_v5_x8,"(0.196, 0.22]",59735,46394,13341,22.334%,20.452%,0.1119,0.0026,0.0599285915,0.0417,0.083,1.091977159,0.9403296425
valid,pac_v5_x8,"(0.22, 0.717]",60163,44941,15222,25.301%,20.452%,0.2756,0.0165,0,0.0417,0.083,1.237075687,1
valid,pac_v5_x9,"(0.0206, 0.165]",60075,50146,9929,16.528%,20.452%,-0.2612,0.0127,0.0484385875,0.02,0.0534,0.8081012326,0.8081012326
valid,pac_v5_x9,"(0.165, 0.182]",59689,47723,11966,20.047%,20.452%,-0.0251,0.0001,0.0534084671,0.02,0.0534,0.9801865378,0.8938665693
valid,pac_v5_x9,"(0.182, 0.197]",59343,47051,12292,20.713%,20.452%,0.016,0.0001,0.0502274344,0.02,0.0534,1.012761287,0.9332596093
valid,pac_v5_x9,"(0.197, 0.215]",60162,47182,12980,21.575%,20.452%,0.0676,0.0009,0.036353701,0.02,0.0534,1.054888275,0.963842024
valid,pac_v5_x9,"(0.215, 0.605]",59926,45900,14026,23.406%,20.452%,0.1727,0.0063,0,0.02,0.0534,1.144386122,1.000003342
valid,pac_v5_x10,"(0.016, 0.165]",60308,51049,9259,15.353%,20.452%,-0.3489,0.022,0.0631807368,0.033,0.0737,0.7506598642,0.7506598642
valid,pac_v5_x10,"(0.165, 0.181]",59735,48030,11705,19.595%,20.452%,-0.0536,0.0006,0.0737048674,0.033,0.0737,0.9580685587,0.8538692006
valid,pac_v5_x10,"(0.181, 0.194]",59228,46427,12801,21.613%,20.452%,0.0699,0.001,0.0595832434,0.033,0.0737,1.056746621,0.9208963486
valid,pac_v5_x10,"(0.194, 0.21]",60237,46952,13285,22.055%,20.452%,0.0958,0.0019,0.0397580726,0.033,0.0737,1.078331426,0.9604917558
valid,pac_v5_x10,"(0.21, 0.795]",59688,45545,14143,23.695%,20.452%,0.1888,0.0075,0,0.033,0.0737,1.158533383,1
valid,pac_v5_x11,"(0.0198, 0.171]",59854,49937,9917,16.569%,20.452%,-0.2583,0.0123,0.0477574261,0.0218,0.0586,0.8101047374,0.8101047374
valid,pac_v5_x11,"(0.171, 0.185]",59973,48233,11740,19.575%,20.452%,-0.0548,0.0006,0.0585642292,0.0218,0.0586,0.9571199331,0.8836853356
valid,pac_v5_x11,"(0.185, 0.197]",59889,47441,12448,20.785%,20.452%,0.0203,0.0001,0.0544733644,0.0218,0.0586,1.016264034,0.9278661859
valid,pac_v5_x11,"(0.197, 0.212]",59530,46690,12840,21.569%,20.452%,0.0673,0.0009,0.0408210893,0.0218,0.0586,1.054588859,0.9593977507
valid,pac_v5_x11,"(0.212, 0.577]",59948,45700,14248,23.767%,20.452%,0.1928,0.0079,0,0.0218,0.0586,1.162072559,1.000006685
valid,pac_v5_x12,"(0.00869, 0.141]",59925,50950,8975,14.977%,20.452%,-0.3782,0.0255,0.0674067289,0.0386,0.0763,0.73228553,0.73228553
valid,pac_v5_x12,"(0.141, 0.166]",59562,47815,11747,19.722%,20.452%,-0.0455,0.0004,0.0763420006,0.0386,0.0763,0.9642990401,0.847939858
valid,pac_v5_x12,"(0.166, 0.187]",60398,47554,12844,21.266%,20.452%,0.0493,0.0005,0.0662537558,0.0386,0.0763,1.039756819,0.9123441206
valid,pac_v5_x12,"(0.187, 0.215]",59479,46379,13100,22.025%,20.452%,0.094,0.0018,0.0470450927,0.0386,0.0763,1.076866025,0.9532257836
valid,pac_v5_x12,"(0.215, 0.805]",59831,45304,14527,24.280%,20.452%,0.2209,0.0104,0,0.0386,0.0763,1.18714485,1.000003342
valid,pac_v5_x13,"(0.00746, 0.16]",59911,50879,9032,15.076%,20.452%,-0.3704,0.0245,0.0661760348,0.0453,0.0883,0.7371084642,0.7371084642
valid,pac_v5_x13,"(0.16, 0.18]",59750,48606,11144,18.651%,20.452%,-0.1146,0.0025,0.0882880181,0.0453,0.0883,0.9119210312,0.8243971454
valid,pac_v5_x13,"(0.18, 0.196]",60363,47652,12711,21.058%,20.452%,0.0368,0.0003,0.0807841446,0.0453,0.0883,1.029586741,0.8931983027
valid,pac_v5_x13,"(0.196, 0.217]",59180,45955,13225,22.347%,20.452%,0.1127,0.0026,0.0577504552,0.0453,0.0883,1.092634119,0.9425394994
valid,pac_v5_x13,"(0.217, 0.744]",59992,44911,15081,25.138%,20.452%,0.267,0.0154,0,0.0453,0.0883,1.229110241,1
valid,pac_v5_x14,"(0.0152, 0.171]",59979,49632,10347,17.251%,20.452%,-0.2097,0.0083,0.039447219,0.0168,0.0541,0.8434692734,0.8434692734
valid,pac_v5_x14,"(0.171, 0.184]",59621,48139,11482,19.258%,20.452%,-0.0751,0.0011,0.0540735346,0.0168,0.0541,0.941612737,0.8923941182
valid,pac_v5_x14,"(0.184, 0.196]",60223,47795,12428,20.637%,20.452%,0.0113,0,0.0517952058,0.0168,0.0541,1.00900402,0.9314469542
valid,pac_v5_x14,"(0.196, 0.21]",59930,46889,13041,21.760%,20.452%,0.0786,0.0013,0.0356927166,0.0168,0.0541,1.063948619,0.9645678109
valid,pac_v5_x14,"(0.21, 0.773]",59443,45548,13895,23.375%,20.452%,0.171,0.0061,0,0.0168,0.0541,1.142909571,1
valid,pac_v5_x15,"(0.00197, 0.184]",60085,48789,11296,18.800%,20.452%,-0.1048,0.0021,0.0203977983,0.0071,0.0341,0.9192055887,0.9192055887
valid,pac_v5_x15,"(0.184, 0.191]",59430,47889,11541,19.419%,20.452%,-0.0647,0.0008,0.0330103899,0.0071,0.0341,0.9494929594,0.9342662793
valid,pac_v5_x15,"(0.191, 0.197]",59815,47632,12183,20.368%,20.452%,-0.0052,0,0.0340517626,0.0071,0.0341,0.9958597395,0.9548105989
valid,pac_v5_x15,"(0.197, 0.209]",59759,47282,12477,20.879%,20.452%,0.026,0.0001,0.0288180882,0.0071,0.0341,1.020847552,0.9713161774
valid,pac_v5_x15,"(0.209, 0.956]",60106,46410,13696,22.786%,20.452%,0.1378,0.004,0,0.0071,0.0341,1.114114838,1.000003342
valid,pac_v5_x16,"(0.0167, 0.151]",59801,50009,9792,16.374%,20.452%,-0.2724,0.0136,0.0501008974,0.0353,0.0784,0.8006026004,0.8006026004
valid,pac_v5_x16,"(0.151, 0.173]",59717,48721,10996,18.414%,20.452%,-0.1303,0.0033,0.0751146453,0.0353,0.0784,0.9003073324,0.850419929
valid,pac_v5_x16,"(0.173, 0.191]",59304,47334,11970,20.184%,20.452%,-0.0166,0.0001,0.0783838823,0.0353,0.0784,0.9868796673,0.8956750336
valid,pac_v5_x16,"(0.191, 0.214]",60106,46947,13159,21.893%,20.452%,0.0863,0.0015,0.0605967624,0.0353,0.0784,1.070432035,0.9396378355
valid,pac_v5_x16,"(0.214, 0.753]",60268,44992,15276,25.347%,20.452%,0.278,0.0168,0,0.0353,0.0784,1.239301308,1
valid,pac_v5_x17,"(0.0155, 0.152]",59889,49556,10333,17.254%,20.452%,-0.2095,0.0082,0.0393556698,0.0224,0.0623,0.8435938518,0.8436076378
valid,pac_v5_x17,"(0.152, 0.173]",59623,48348,11275,18.910%,20.452%,-0.0976,0.0018,0.0582415615,0.0224,0.0623,0.9246061211,0.8840242777
valid,pac_v5_x17,"(0.173, 0.193]",59974,47905,12069,20.124%,20.452%,-0.0203,0.0001,0.0622905641,0.0224,0.0623,0.9839257125,0.9174110209
valid,pac_v5_x17,"(0.193, 0.219]",59967,47073,12894,21.502%,20.452%,0.0633,0.0008,0.0493616286,0.0224,0.0623,1.051306576,0.9509472265
valid,pac_v5_x17,"(0.219, 0.771]",59740,45119,14621,24.474%,20.452%,0.2314,0.0114,0,0.0224,0.0623,1.19664656,1.000010027
valid,pac_v5_x18,"(0.0293, 0.157]",59757,51714,8043,13.460%,20.452%,-0.5027,0.0432,0.0858481991,0.0632,0.0954,0.6580870131,0.6580870131
valid,pac_v5_x18,"(0.157, 0.185]",59966,48166,11800,19.678%,20.452%,-0.0483,0.0005,0.0953929865,0.0632,0.0954,0.9621238154,0.8103707922
valid,pac_v5_x18,"(0.185, 0.209]",59465,46876,12589,21.170%,20.452%,0.0436,0.0004,0.086623997,0.0632,0.0954,1.03510367,0.8849502315
valid,pac_v5_x18,"(0.209, 0.239]",60104,46362,13742,22.864%,20.452%,0.1422,0.0042,0.0568533283,0.0632,0.0954,1.117893951,0.9434597067
valid,pac_v5_x18,"(0.239, 0.721]",59902,44883,15019,25.073%,20.452%,0.2635,0.015,0,0.0632,0.0954,1.225896295,1.000006685
valid,pac_v5_x19,"(0.0103, 0.135]",59534,50914,8620,14.479%,20.452%,-0.4178,0.0305,0.0730558879,0.0551,0.0971,0.7079396563,0.7079396563
valid,pac_v5_x19,"(0.135, 0.167]",59854,48784,11070,18.495%,20.452%,-0.1249,0.003,0.0971250497,0.0551,0.0971,0.9042915643,0.8063787549
valid,pac_v5_x19,"(0.167, 0.195]",59844,47293,12551,20.973%,20.452%,0.0317,0.0002,0.09072747,0.0551,0.0971,1.02544354,0.8795225739
valid,pac_v5_x19,"(0.195, 0.229]",60276,46494,13782,22.865%,20.452%,0.1423,0.0043,0.0608561096,0.0551,0.0971,1.117948659,0.9395262928
valid,pac_v5_x19,"(0.229, 0.758]",59688,44518,15170,25.415%,20.452%,0.2817,0.0171,0,0.0551,0.0971,1.24266078,1
valid,pac_v5_x20,"(0.00434, 0.107]",60070,50696,9374,15.605%,20.452%,-0.3297,0.0197,0.0598191573,0.0344,0.0744,0.7629944084,0.7629944084
valid,pac_v5_x20,"(0.107, 0.137]",59428,47982,11446,19.260%,20.452%,-0.0749,0.0011,0.0743749671,0.0344,0.0744,0.9417088782,0.8518715738
valid,pac_v5_x20,"(0.137, 0.165]",59704,47234,12470,20.886%,20.452%,0.0265,0.0001,0.0690540059,0.0344,0.0744,1.021214712,0.908290937
valid,pac_v5_x20,"(0.165, 0.204]",60528,47206,13322,22.010%,20.452%,0.0931,0.0018,0.0496922376,0.0344,0.0744,1.076135958,0.9506691269
valid,pac_v5_x20,"(0.204, 0.888]",59465,44884,14581,24.520%,20.452%,0.2339,0.0116,0,0.0344,0.0744,1.19889162,1.000003342
valid,pac_v5_x21,"(0.00704, 0.101]",59618,51171,8447,14.169%,20.452%,-0.4431,0.0341,0.0769646337,0.0701,0.1083,0.6927541393,0.6927541393
valid,pac_v5_x21,"(0.101, 0.13]",59405,48779,10626,17.887%,20.452%,-0.1658,0.0052,0.1082702415,0.0701,0.1083,0.8745826335,0.783505689
valid,pac_v5_x21,"(0.13, 0.156]",60273,47874,12399,20.571%,20.452%,0.0073,0,0.106799442,0.0701,0.1083,1.005814494,0.858238079
valid,pac_v5_x21,"(0.156, 0.191]",60112,46324,13788,22.937%,20.452%,0.1464,0.0045,0.0761173901,0.0701,0.1083,1.121486719,0.9243361303
valid,pac_v5_x21,"(0.191, 0.931]",59786,43853,15933,26.650%,20.452%,0.3458,0.0263,0,0.0701,0.1083,1.303023044,1.000006685
valid,pac_v5_x22,"(0.00811, 0.144]",59767,50615,9152,15.313%,20.452%,-0.352,0.0222,0.0631057964,0.0382,0.0791,0.748701309,0.748701309
valid,pac_v5_x22,"(0.144, 0.189]",60104,48588,11516,19.160%,20.452%,-0.0814,0.0013,0.0790630238,0.0382,0.0791,0.9368117265,0.8430209404
valid,pac_v5_x22,"(0.189, 0.234]",60374,47725,12649,20.951%,20.452%,0.0304,0.0002,0.0728790568,0.0382,0.0791,1.024378088,0.90376746
valid,pac_v5_x22,"(0.234, 0.296]",59234,46047,13187,22.263%,20.452%,0.1078,0.0024,0.0508529033,0.0382,0.0791,1.088501378,0.9494605224
valid,pac_v5_x22,"(0.296, 0.911]",59717,45028,14689,24.598%,20.452%,0.2381,0.0121,0,0.0382,0.0791,1.20267501,1
valid,pac_v5_x23,"(0.00467, 0.113]",59987,51310,8677,14.465%,20.452%,-0.419,0.0309,0.0737909709,0.055,0.0943,0.7072394738,0.7072394738
valid,pac_v5_x23,"(0.113, 0.144]",59740,48521,11219,18.780%,20.452%,-0.1062,0.0022,0.0943227553,0.055,0.0943,0.9182120075,0.8125081197
valid,pac_v5_x23,"(0.144, 0.174]",59840,47350,12490,20.872%,20.452%,0.0256,0.0001,0.0891640221,0.055,0.0943,1.020527922,0.8818299046
valid,pac_v5_x23,"(0.174, 0.215]",60041,46513,13528,22.531%,20.452%,0.1233,0.0032,0.0635257577,0.055,0.0943,1.101640048,0.9369099555
valid,pac_v5_x23,"(0.215, 0.851]",59585,44306,15279,25.642%,20.452%,0.2936,0.0187,0,0.055,0.0943,1.253753115,1.000010027
valid,pac_v5_x24,"(0.0239, 0.139]",59533,49977,9556,16.052%,20.452%,-0.2961,0.0159,0.0538230956,0.0319,0.0715,0.7848242449,0.7848242449
valid,pac_v5_x24,"(0.139, 0.165]",59787,48419,11368,19.014%,20.452%,-0.0908,0.0016,0.0714888252,0.0319,0.0715,0.9296754037,0.8574039988
valid,pac_v5_x24,"(0.165, 0.187]",59527,47258,12269,20.611%,20.452%,0.0097,0,0.0695525587,0.0319,0.0715,1.007741651,0.9074420167
valid,pac_v5_x24,"(0.187, 0.214]",59897,46847,13050,21.787%,20.452%,0.0802,0.0013,0.0531265255,0.0319,0.0715,1.065269466,0.9470383656
valid,pac_v5_x24,"(0.214, 0.674]",60452,45502,14950,24.730%,20.452%,0.2452,0.013,0,0.0319,0.0715,1.209162186,1
valid,pac_v5_x25,"(0.00459, 0.142]",59532,50235,9297,15.617%,20.452%,-0.3288,0.0194,0.0591380298,0.0337,0.0808,0.7635656729,0.763578151
valid,pac_v5_x25,"(0.142, 0.183]",59765,48595,11170,18.690%,20.452%,-0.112,0.0024,0.080776785,0.0337,0.0808,0.9138192181,0.8388528845
valid,pac_v5_x25,"(0.183, 0.219]",60389,47183,13206,21.868%,20.452%,0.0849,0.0015,0.0632104937,0.0337,0.0808,1.069221032,0.9162810494
valid,pac_v5_x25,"(0.219, 0.266]",59530,46270,13260,22.274%,20.452%,0.1085,0.0024,0.0409256319,0.0337,0.0808,1.089084757,0.9592884745
valid,pac_v5_x25,"(0.266, 0.797]",59978,45719,14259,23.774%,20.452%,0.1931,0.0079,0,0.0337,0.0808,1.162388025,1.000006685
valid,pac_v5_x26,"(0.0233, 0.147]",59286,49640,9646,16.270%,20.452%,-0.28,0.0143,0.0509363906,0.0304,0.075,0.7955164157,0.7955164157
valid,pac_v5_x26,"(0.147, 0.173]",59410,48370,11040,18.583%,20.452%,-0.1191,0.0027,0.0737563307,0.0304,0.075,0.9085808081,0.8521076703
valid,pac_v5_x26,"(0.173, 0.196]",59915,47722,12193,20.350%,20.452%,-0.0063,0,0.0750115915,0.0304,0.075,0.9950136718,0.9000454405
valid,pac_v5_x26,"(0.196, 0.222]",60439,46451,13988,23.144%,20.452%,0.1581,0.0053,0.0415931631,0.0304,0.075,1.131598574,0.9585890082
valid,pac_v5_x26,"(0.222, 0.742]",60146,45820,14326,23.819%,20.452%,0.1956,0.0081,0,0.0304,0.075,1.164587796,1
valid,pac_v5_x27,"(0.00783, 0.108]",59915,50068,9847,16.435%,20.452%,-0.268,0.0133,0.0494499979,0.0327,0.074,0.8035675901,0.8035675901
valid,pac_v5_x27,"(0.108, 0.137]",59485,48479,11006,18.502%,20.452%,-0.1244,0.003,0.0732835344,0.0327,0.074,0.9046406118,0.8539221018
valid,pac_v5_x27,"(0.137, 0.163]",59864,47656,12208,20.393%,20.452%,-0.0037,0,0.0740163618,0.0327,0.074,0.9970864775,0.9017308765
valid,pac_v5_x27,"(0.163, 0.197]",59868,46808,13060,21.815%,20.452%,0.0818,0.0014,0.0572630477,0.0327,0.074,1.066602175,0.943007305
valid,pac_v5_x27,"(0.197, 0.779]",60064,44992,15072,25.093%,20.452%,0.2646,0.0152,0,0.0327,0.074,1.226904255,1
valid,pac_v5_x28,"(0.00398, 0.114]",60010,51350,8660,14.431%,20.452%,-0.4217,0.0313,0.0742368477,0.0569,0.0981,0.7055833163,0.7055833163
valid,pac_v5_x28,"(0.114, 0.149]",59497,48492,11005,18.497%,20.452%,-0.1248,0.003,0.0981439154,0.0569,0.0981,0.9043759755,0.8045529736
valid,pac_v5_x28,"(0.149, 0.181]",59867,47362,12505,20.888%,20.452%,0.0265,0.0001,0.0927904763,0.0569,0.0981,1.021292725,0.8768909864
valid,pac_v5_x28,"(0.181, 0.222]",59921,46200,13721,22.898%,20.452%,0.1442,0.0043,0.0626831303,0.0569,0.0981,1.119594483,0.9376654958
valid,pac_v5_x28,"(0.222, 0.854]",59898,44596,15302,25.547%,20.452%,0.2886,0.0181,0,0.0569,0.0981,1.249079021,1.000010027
valid,pac_v5_x29,"(0.00468, 0.116]",59739,51042,8697,14.558%,20.452%,-0.4114,0.0298,0.0723371846,0.0533,0.0973,0.7118124169,0.7118124169
valid,pac_v5_x29,"(0.116, 0.147]",60217,49117,11100,18.433%,20.452%,-0.129,0.0032,0.0973169705,0.0533,0.0973,0.9012761973,0.8069217942
valid,pac_v5_x29,"(0.147, 0.175]",59735,47082,12653,21.182%,20.452%,0.0442,0.0004,0.0883676523,0.0533,0.0973,1.035663518,0.8829628138
valid,pac_v5_x29,"(0.175, 0.209]",60009,46228,13781,22.965%,20.452%,0.1479,0.0046,0.0573966329,0.0533,0.0973,1.122841307,0.9430164996
valid,pac_v5_x29,"(0.209, 0.956]",59494,44532,14962,25.149%,20.452%,0.2675,0.0154,0,0.0533,0.0973,1.22961887,1.000006685
valid,pac_v5_x30,"(0.00997, 0.137]",59811,50118,9693,16.206%,20.452%,-0.2847,0.0149,0.052176707,0.0267,0.0686,0.7923757706,0.7923757706
valid,pac_v5_x30,"(0.137, 0.166]",59335,47999,11336,19.105%,20.452%,-0.0849,0.0014,0.0686006885,0.0267,0.0686,0.9341205546,0.8629650204
valid,pac_v5_x30,"(0.166, 0.19]",59739,47160,12579,21.057%,20.452%,0.0367,0.0003,0.0611867236,0.0267,0.0686,1.029537587,0.9185922588
valid,pac_v5_x30,"(0.19, 0.22]",60281,47049,13232,21.951%,20.452%,0.0897,0.0017,0.0426352228,0.0267,0.0686,1.073245514,0.9575721008
valid,pac_v5_x30,"(0.22, 0.785]",60030,45677,14353,23.910%,20.452%,0.2006,0.0086,0,0.0267,0.0686,1.16903733,1
oot,aft_v5_f0,"(0.0292, 0.148]",14617,11664,2953,20.203%,21.994%,-0.1077,0.0023,0.0216103372,0.0119,0.0422,0.9185557738,0.9185557738
oot,aft_v5_f0,"(0.148, 0.172]",14679,11505,3174,21.623%,21.994%,-0.0218,0.0001,0.0261056942,0.0119,0.0422,0.9831296255,0.9509110294
oot,aft_v5_f0,"(0.172, 0.192]",14139,11131,3008,21.274%,21.994%,-0.0424,0.0004,0.0344995265,0.0119,0.0422,0.9672961713,0.9562447355
oot,aft_v5_f0,"(0.192, 0.218]",13633,10728,2905,21.309%,21.994%,-0.0404,0.0003,0.0422092615,0.0119,0.0422,0.9688466309,0.9592552079
oot,aft_v5_f0,"(0.218, 0.743]",13552,10060,3492,25.767%,21.994%,0.2079,0.0088,0,0.0119,0.0422,1.171577907,1
oot,aft_v5_f1,"(0.0, 0.21]",15604,12564,3040,19.482%,21.994%,-0.153,0.0049,0.0323506346,0.0167,0.0467,0.8858046858,0.8858046858
oot,aft_v5_f1,"(0.21, 0.24]",14783,11547,3236,21.890%,21.994%,-0.0061,0,0.0336204542,0.0167,0.0467,0.9952822695,0.9390645377
oot,aft_v5_f1,"(0.24, 0.265]",14061,11096,2965,21.087%,21.994%,-0.0537,0.0006,0.0441510739,0.0167,0.0467,0.9587576027,0.9452943835
oot,aft_v5_f1,"(0.265, 0.297]",13264,10377,2887,21.766%,21.994%,-0.0134,0,0.0466515026,0.0167,0.0467,0.98962943,0.9554839465
oot,aft_v5_f1,"(0.297, 0.784]",12907,9503,3404,26.373%,21.994%,0.2394,0.0112,0,0.0167,0.0467,1.199125318,1.00001416
oot,aft_v5_f2,"(0.0272, 0.152]",12775,10304,2471,19.342%,21.994%,-0.1619,0.0045,0.0279552716,0.0175,0.053,0.8794520548,0.8794520548
oot,aft_v5_f2,"(0.152, 0.172]",14030,11128,2902,20.684%,21.994%,-0.078,0.0012,0.0431192657,0.0175,0.053,0.9404594364,0.9113839169
oot,aft_v5_f2,"(0.172, 0.189]",14443,11386,3057,21.166%,21.994%,-0.0489,0.0005,0.052987278,0.0175,0.053,0.9623617624,0.9292338253
oot,aft_v5_f2,"(0.189, 0.213]",14431,11224,3207,22.223%,21.994%,0.0133,0,0.0502570597,0.0175,0.053,1.010422165,0.9502763895
oot,aft_v5_f2,"(0.213, 0.703]",14941,11046,3895,26.069%,21.994%,0.2237,0.0112,0,0.0175,0.053,1.185299572,1
oot,aft_v5_f3,"(0.0, 0.326]",15282,11914,3368,22.039%,21.994%,0.0026,0,0.0005705011,0.0017,0.0168,1.002056522,1.002056522
oot,aft_v5_f3,"(0.326, 0.365]",15876,12444,3432,21.618%,21.994%,-0.0221,0.0001,0.0043594426,0.0017,0.0168,0.9828936296,0.9922924137
oot,aft_v5_f3,"(0.365, 0.394]",14409,11391,3018,20.945%,21.994%,-0.0622,0.0008,0.016829164,0.0017,0.0168,0.9523261842,0.9796544652
oot,aft_v5_f3,"(0.394, 0.424]",13134,10127,3007,22.895%,21.994%,0.0518,0.0005,0.0070619947,0.0017,0.0168,1.040966486,0.9933726655
oot,aft_v5_f3,"(0.424, 0.95]",11919,9212,2707,22.712%,21.994%,0.0414,0.0003,0,0.0017,0.0168,1.032639581,1
oot,aft_v5_f4,"(0.0769, 0.308]",15672,12904,2768,17.662%,21.994%,-0.2734,0.0153,0.0560349225,0.0293,0.074,0.8030489048,0.8030489048
oot,aft_v5_f4,"(0.308, 0.33]",14529,11551,2978,20.497%,21.994%,-0.0895,0.0016,0.0739882224,0.0293,0.074,0.9319428935,0.8650568106
oot,aft_v5_f4,"(0.33, 0.349]",13684,10619,3065,22.398%,21.994%,0.0234,0.0001,0.0694214909,0.0293,0.074,1.018398485,0.9128710404
oot,aft_v5_f4,"(0.349, 0.373]",13312,10001,3311,24.872%,21.994%,0.1606,0.0051,0.0377978722,0.0293,0.074,1.130879166,0.963610138
oot,aft_v5_f4,"(0.373, 0.981]",13422,10012,3410,25.406%,21.994%,0.1889,0.0071,0,0.0293,0.074,1.155147589,1.00001416
oot,aft_v5_f5,"(0.0353, 0.148]",15962,12755,3207,20.091%,21.994%,-0.1146,0.0029,0.0250616783,0.0133,0.0424,0.9135072213,0.9135072213
oot,aft_v5_f5,"(0.148, 0.169]",15229,11932,3297,21.649%,21.994%,-0.0202,0.0001,0.029389135,0.0133,0.0424,0.9843462516,0.9480943648
oot,aft_v5_f5,"(0.169, 0.188]",14221,11207,3014,21.194%,21.994%,-0.0472,0.0004,0.0387762788,0.0133,0.0424,0.9636369468,0.9529616038
oot,aft_v5_f5,"(0.188, 0.214]",13078,10246,2832,21.655%,21.994%,-0.0199,0.0001,0.0424363511,0.0133,0.0424,0.9845828061,0.9600319078
oot,aft_v5_f5,"(0.214, 0.797]",12130,8948,3182,26.232%,21.994%,0.2321,0.0098,0,0.0133,0.0424,1.192723307,1
oot,aft_v5_f6,"(0.0325, 0.155]",16585,13325,3260,19.656%,21.994%,-0.1419,0.0045,0.0319964493,0.0136,0.0398,0.8937220141,0.8937220141
oot,aft_v5_f6,"(0.155, 0.183]",15376,12028,3348,21.774%,21.994%,-0.0128,0,0.0347830286,0.0136,0.0398,0.9900164489,0.9400479497
oot,aft_v5_f6,"(0.183, 0.209]",14310,11185,3125,21.838%,21.994%,-0.0091,0,0.0366242752,0.0136,0.0398,0.9929119081,0.9563969209
oot,aft_v5_f6,"(0.209, 0.245]",12668,9920,2748,21.692%,21.994%,-0.0177,0.0001,0.0397747328,0.0136,0.0398,0.9862999362,0.9628240981
oot,aft_v5_f6,"(0.245, 0.745]",11681,8630,3051,26.119%,21.994%,0.2263,0.009,0,0.0136,0.0398,1.187579016,1
oot,aft_v5_f7,"(0.0226, 0.148]",14525,11517,3008,20.709%,21.994%,-0.0765,0.0012,0.015400803,0.0037,0.0271,0.9415904005,0.9415904005
oot,aft_v5_f7,"(0.148, 0.173]",14464,11323,3141,21.716%,21.994%,-0.0163,0.0001,0.018717001,0.0037,0.0271,0.9873698341,0.9644319517
